id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
snieS5SgwFVI8AS4v6JZmA,lisbon-short-stay-lisboa,Lisbon Short Stay,https://s3-media3.fl.yelpcdn.com/bphoto/g8sfkj22t9QoFfYuW25XtA/o.jpg,False,https://www.yelp.com/biz/lisbon-short-stay-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,9,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.4,"{'latitude': 38.7117881, 'longitude': -9.1384933}",[],€€,"{'address1': 'Rua dos Sapateiros, 158', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1100-580', 'country': 'PT', 'state': '11', 'display_address': ['Rua dos Sapateiros, 158', '1100-580 Lisbon', 'Portugal']}",+351211931646,+351 21 193 1646,2937.9419425660553
2br-Hru6gwn1BzVIgTIijA,rossio-boutique-hotel-lisboa,Rossio Boutique Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/kP2BrwziOnWtQqm6dwzVnA/o.jpg,False,https://www.yelp.com/biz/rossio-boutique-hotel-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,3,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.3,"{'latitude': 38.71494, 'longitude': -9.13832}",[],,"{'address1': 'R. Barros Queirós, 31', 'address2': '', 'address3': None, 'city': 'Lisbon', 'zip_code': '1100-076', 'country': 'PT', 'state': '11', 'display_address': ['R. Barros Queirós, 31', '1100-076 Lisbon', 'Portugal']}",+351213400070,+351 21 340 0070,2620.77574567368
U20ybTR0yXkRrjpXYkPY3w,vincci-baixa-lisboa,Vincci Baixa,https://s3-media3.fl.yelpcdn.com/bphoto/q0fiL2Uk4Q9Fp6x1Y7pikQ/o.jpg,False,https://www.yelp.com/biz/vincci-baixa-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,"{'latitude': 38.7092233, 'longitude': -9.135553}",[],€€€,"{'address1': 'Rua do Comércio, 32-38', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1100-150', 'country': 'PT', 'state': '11', 'display_address': ['Rua do Comércio, 32-38', '1100-150 Lisbon', 'Portugal']}",+351218803190,+351 21 880 3190,3299.529994558983
gaRcw3lcK5trqYwUFtVOwA,behotelisboa-lisboa,behotelisboa,,False,https://www.yelp.com/biz/behotelisboa-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,5,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.2,"{'latitude': 38.71162, 'longitude': -9.13756}",[],,"{'address1': 'R. dos Correeiros, 136', 'address2': '', 'address3': None, 'city': 'Lisbon', 'zip_code': '1100-168', 'country': 'PT', 'state': '11', 'display_address': ['R. dos Correeiros, 136', '1100-168 Lisbon', 'Portugal']}",+351213422323,+351 21 342 2323,2988.01843386084
uWdu6aSN036ckD6qlCnKMw,hotel-dom-carlos-park-lisboa,Hotel Dom Carlos Park,,False,https://www.yelp.com/biz/hotel-dom-carlos-park-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.0,"{'latitude': 38.7256889, 'longitude': -9.1480598}",[],€€,"{'address1': 'Av. Duque de Loulé, 121', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1050-089', 'country': 'PT', 'state': '11', 'display_address': ['Av. Duque de Loulé, 121', '1050-089 Lisbon', 'Portugal']}",+351213512590,+351 21 351 2590,1267.3062992267407
EV2FHFqvMmW2j37EFDiOkw,tryp-oriente-lisboa,TRYP  Oriente,https://s3-media1.fl.yelpcdn.com/bphoto/SWxJpSpEO_qXkM5f9NW4cw/o.jpg,False,https://www.yelp.com/biz/tryp-oriente-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,10,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.6,"{'latitude': 38.76942187, 'longitude': -9.09804697}",[],€€,"{'address1': 'Avenida Dom João II', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1990-083', 'country': 'PT', 'state': '11', 'display_address': ['Avenida Dom João II', '1990-083 Lisbon', 'Portugal']}",+351218930000,+351 21 893 0000,5876.74252714515
8gynJfPXFO8RjqK1ImYsIw,lisbon-colours-lisboa,Lisbon Colours,https://s3-media1.fl.yelpcdn.com/bphoto/h09T7D4nuc8XQBA8z-q4Ug/o.jpg,False,https://www.yelp.com/biz/lisbon-colours-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,2,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.0,"{'latitude': 38.7128716, 'longitude': -9.1447296}",[],€€,"{'address1': 'Travessa da Queimada, 44', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '', 'country': 'PT', 'state': '11', 'display_address': ['Travessa da Queimada, 44', 'Lisbon', 'Portugal']}",+351914136996,+351 914 136 996,2663.153127997324
rHtY02rZl2GUVVHcoFUlfA,torel-palace-lisboa,Torel Palace,https://s3-media2.fl.yelpcdn.com/bphoto/bI7UEzNt0gaAYGFcOu4ubA/o.jpg,False,https://www.yelp.com/biz/torel-palace-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,3,"[{'alias': 'bedbreakfast', 'title': 'Bed & Breakfast'}]",2.3,"{'latitude': 38.7179291341395, 'longitude': -9.14005492896806}",[],,"{'address1': 'Rua Câmara pestana, 23', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '', 'country': 'PT', 'state': '11', 'display_address': ['Rua Câmara pestana, 23', 'Lisbon', 'Portugal']}",,,2256.458574467614
2O7oZ_7uhL9L09_oFJ0inA,hotel-vip-executive-zurique-lisboa,Hotel Vip Executive Zurique,https://s3-media2.fl.yelpcdn.com/bphoto/VLFvuIbRZkZdF7yZrsh5LA/o.jpg,False,https://www.yelp.com/biz/hotel-vip-executive-zurique-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,4,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",2.5,"{'latitude': 38.7428894, 'longitude': -9.1500597}",[],€,"{'address1': 'R. Ivone Silva, 18', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1050-124', 'country': 'PT', 'state': '11', 'display_address': ['R. Ivone Silva, 18', '1050-124 Lisbon', 'Portugal']}",+351217814000,+351 21 781 4000,725.8355795091787
OsGOl9emBSsiIEy9q2ihXA,dom-pedro-palace-lisboa,Dom Pedro Palace,https://s3-media2.fl.yelpcdn.com/bphoto/a_PCeZtAgBQJWahKIgLypA/o.jpg,False,https://www.yelp.com/biz/dom-pedro-palace-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,12,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,"{'latitude': 38.7247333997066, 'longitude': -9.16030598591385}",[],€€€,"{'address1': 'Av. Engenheiro Duarte Pacheco, 24', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1070-110', 'country': 'PT', 'state': '11', 'display_address': ['Av. Engenheiro Duarte Pacheco, 24', '1070-110 Lisbon', 'Portugal']}",+351213896600,+351 21 389 6600,1528.1032062715212
DJgHLPzLclLpAp-_JnE7jA,hotel-altis-avenida-lisboa,Hotel Altis Avenida,https://s3-media2.fl.yelpcdn.com/bphoto/wzrTI8anXkDV2iMscHmIWg/o.jpg,False,https://www.yelp.com/biz/hotel-altis-avenida-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,9,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.2,"{'latitude': 38.715085, 'longitude': -9.140767}",[],€€€,"{'address1': 'R. 1º Dezembro, 120', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1200-360', 'country': 'PT', 'state': '11', 'display_address': ['R. 1º Dezembro, 120', '1200-360 Lisbon', 'Portugal']}",+351210440000,+351 21 044 0000,2524.9987860626698
mKRIt5UqHOSDYQTNPv2BMg,hotel-portobay-liberdade-lisboa,Hotel PortoBay Liberdade,https://s3-media3.fl.yelpcdn.com/bphoto/LZlooe6dR0tNEAbmeO5vvw/o.jpg,False,https://www.yelp.com/biz/hotel-portobay-liberdade-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,6,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.5,"{'latitude': 38.72219, 'longitude': -9.14888}",[],€€€,"{'address1': 'R. Rosa Araújo, 8', 'address2': None, 'address3': '', 'city': 'Lisbon', 'zip_code': '1250-195', 'country': 'PT', 'state': '11', 'display_address': ['R. Rosa Araújo, 8', '1250-195 Lisbon', 'Portugal']}",+351210015700,+351 21 001 5700,1576.0135742163418
Ni-H5odi0iPh077OZgMrBQ,tryp-lisboa-caparica-mar-costa-da-caparica,TRYP Lisboa Caparica Mar,https://s3-media3.fl.yelpcdn.com/bphoto/jytSeiPb63P3tHWwQfpw5w/o.jpg,False,https://www.yelp.com/biz/tryp-lisboa-caparica-mar-costa-da-caparica?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,2,"[{'alias': 'hotels', 'title': 'Hotels'}]",2.0,"{'latitude': 38.64337, 'longitude': -9.23778}",[],,"{'address1': 'Av. Gen. Humberto Delgado, 47', 'address2': '', 'address3': None, 'city': 'Costa da Caparica', 'zip_code': '2829-506', 'country': 'PT', 'state': '15', 'display_address': ['Av. Gen. Humberto Delgado, 47', '2829-506 Costa da Caparica', 'Portugal']}",+351212918900,+351 21 291 8900,12910.0956096819
XieXK380bk1DgOMzVJrhbQ,hotel-as-lisboa-lisboa,Hotel As Lisboa,,False,https://www.yelp.com/biz/hotel-as-lisboa-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",2.0,"{'latitude': 38.737595634743, 'longitude': -9.13362236004946}",[],€€,"{'address1': 'Av. Almirante Reis, 188', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1000-055', 'country': 'PT', 'state': '11', 'display_address': ['Av. Almirante Reis, 188', '1000-055 Lisbon', 'Portugal']}",+351218429360,+351 21 842 9360,1506.93854163205
MEiBpEXNhw6FaxX1n9gQSg,turim-terreiro-do-paço-lisboa,Turim Terreiro do Paço,https://s3-media1.fl.yelpcdn.com/bphoto/o4LKEchUqx3xTzyC_dUqOw/o.jpg,False,https://www.yelp.com/biz/turim-terreiro-do-pa%C3%A7o-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,3,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.3,"{'latitude': 38.709167, 'longitude': -9.135061}",[],€€€,"{'address1': 'R. do Comércio, 9', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1100-149', 'country': 'PT', 'state': '11', 'display_address': ['R. do Comércio, 9', '1100-149 Lisbon', 'Portugal']}",+351210492590,+351 21 049 2590,3319.8048011092505
94Xd6GUngQ8IB7e3ww2P4g,lisbon-lounge-hotel-lisboa,Lisbon Lounge Hotel,https://s3-media4.fl.yelpcdn.com/bphoto/abvJ5l3A4nSTWI0FwW91Iw/o.jpg,False,https://www.yelp.com/biz/lisbon-lounge-hotel-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,2,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'bedbreakfast', 'title': 'Bed & Breakfast'}, {'alias': 'hostels', 'title': 'Hostels'}]",5.0,"{'latitude': 38.7103767, 'longitude': -9.1369219}",[],,"{'address1': 'Rua São Nicolau, 41', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1100-547', 'country': 'PT', 'state': '11', 'display_address': ['Rua São Nicolau, 41', '1100-547 Lisbon', 'Portugal']}",+351213462061,+351 21 346 2061,3134.734170316296
Ydmp0bv8rpmHsuBcSAo_tA,rossio-garden-lisboa,Rossio Garden,https://s3-media2.fl.yelpcdn.com/bphoto/rkyGklcattnNH2uwGeeYug/o.jpg,False,https://www.yelp.com/biz/rossio-garden-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,5,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.4,"{'latitude': 38.7157560221216, 'longitude': -9.14033095948592}",[],€€,"{'address1': 'Rua Jardim do Regedor, 24', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1150-194', 'country': 'PT', 'state': '11', 'display_address': ['Rua Jardim do Regedor, 24', '1150-194 Lisbon', 'Portugal']}",+351213404240,+351 21 340 4240,2469.0399360979186
o8zUAkYhk4jNNWU2n6y34w,home-lisbon-hostel-lisboa,Home Lisbon Hostel,https://s3-media1.fl.yelpcdn.com/bphoto/tHlDf3NFdz2gBm4bLqMCjQ/o.jpg,False,https://www.yelp.com/biz/home-lisbon-hostel-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,16,"[{'alias': 'bedbreakfast', 'title': 'Bed & Breakfast'}, {'alias': 'vacation_rentals', 'title': 'Vacation Rentals'}, {'alias': 'hostels', 'title': 'Hostels'}]",4.3,"{'latitude': 38.7104443, 'longitude': -9.1366973}",[],,"{'address1': 'Rua de São Nicolau, 13, 2°Esq.,', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1100-547', 'country': 'PT', 'state': '11', 'display_address': ['Rua de São Nicolau, 13, 2°Esq.,', '1100-547 Lisbon', 'Portugal']}",+351218885312,+351 21 888 5312,3135.4245195755193
_ZBCoK0xNKw3NkQ21XArqg,palácio-do-governador-lisboa,Palácio do Governador,https://s3-media4.fl.yelpcdn.com/bphoto/B_6d6AAH2I1ijIO5IHBpgw/o.jpg,False,https://www.yelp.com/biz/pal%C3%A1cio-do-governador-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",5.0,"{'latitude': 38.6950405, 'longitude': -9.2144062}",[],€€€€,"{'address1': 'R. Bartolomeu Dias, 117', 'address2': '', 'address3': None, 'city': 'Lisbon', 'zip_code': '1400-030', 'country': 'PT', 'state': '11', 'display_address': ['R. Bartolomeu Dias, 117', '1400-030 Lisbon', 'Portugal']}",+351212467800,+351 21 246 7800,7172.847743999722
E3dR_DJ4ux1qBeAVIQPwOA,lutécia-lisboa-2,Lutécia,https://s3-media2.fl.yelpcdn.com/bphoto/x4Di-A0IHUc0YHez1xvbiQ/o.jpg,False,https://www.yelp.com/biz/lut%C3%A9cia-lisboa-2?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,9,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.2,"{'latitude': 38.74602, 'longitude': -9.13896}",[],€€,"{'address1': 'Av. de Frei Miguel Contreiras, 52', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1700-213', 'country': 'PT', 'state': '11', 'display_address': ['Av. de Frei Miguel Contreiras, 52', '1700-213 Lisbon', 'Portugal']}",+351218411300,+351 21 841 1300,1500.575624829598
mWOUCKU7GzC7imPDWErDLA,feels-like-home-chiado-prime-suites-lisboa-3,Feels Like Home Chiado Prime Suites,https://s3-media4.fl.yelpcdn.com/bphoto/HSvX9vAYG6EOdTakEvyKFQ/o.jpg,False,https://www.yelp.com/biz/feels-like-home-chiado-prime-suites-lisboa-3?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,3,"[{'alias': 'guesthouses', 'title': 'Guest Houses'}]",3.7,"{'latitude': 38.70852, 'longitude': -9.13994}",[],,"{'address1': 'Largo da Academia Nacional de Belas Artes, 17', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1200-289', 'country': 'PT', 'state': '11', 'display_address': ['Largo da Academia Nacional de Belas Artes, 17', '1200-289 Lisbon', 'Portugal']}",+351962021546,+351 962 021 546,3240.8826828610104
UNBG8QgvPJJMmbKJhs70zg,sana-lisboa-hotel-lisboa,Sana Lisboa Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/FQ5RqaaBKdLVvMVZ5Rmp8Q/o.jpg,False,https://www.yelp.com/biz/sana-lisboa-hotel-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,8,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.5,"{'latitude': 38.7270721, 'longitude': -9.1486144}",[],€€€,"{'address1': 'Av. Fontes Pereira de Melo, 8', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '', 'country': 'PT', 'state': '11', 'display_address': ['Av. Fontes Pereira de Melo, 8', 'Lisbon', 'Portugal']}",+351210064300,+351 21 006 4300,1052.604903363982
BExuGekqd19zjQccm4u-Cw,aquapura-douro-valley-lisboa,Aquapura Douro Valley,,False,https://www.yelp.com/biz/aquapura-douro-valley-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,"{'latitude': 38.7111511, 'longitude': -9.1503601}",[],,"{'address1': 'Quinta Da Vale De Abraoo', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '', 'country': 'PT', 'state': '11', 'display_address': ['Quinta Da Vale De Abraoo', 'Lisbon', 'Portugal']}",,,1863.6149094026384
p6vvtvMS_vS0j5TqdwlXIw,exe-liberdade-lisboa,Exe Liberdade,https://s3-media1.fl.yelpcdn.com/bphoto/lU-cM7jgvOZVWSNtiiL2hg/o.jpg,False,https://www.yelp.com/biz/exe-liberdade-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,5,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.4,"{'latitude': 38.726123102335, 'longitude': -9.1480765119195}",[],,"{'address1': 'Av. Duque de Loulé, 124', 'address2': '', 'address3': None, 'city': 'Lisbon', 'zip_code': '1050-093', 'country': 'PT', 'state': '11', 'display_address': ['Av. Duque de Loulé, 124', '1050-093 Lisbon', 'Portugal']}",+351211117600,+351 21 111 7600,1165.3652405026437
PGc5eitSx0P1_8TAZrRAwQ,residencial-lar-do-areeiro-lisboa,Residencial Lar do Areeiro,https://s3-media4.fl.yelpcdn.com/bphoto/nQEsHvVOC5z3XIXQoF2Fzg/o.jpg,False,https://www.yelp.com/biz/residencial-lar-do-areeiro-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,4,"[{'alias': 'guesthouses', 'title': 'Guest Houses'}]",2.5,"{'latitude': 38.7420502, 'longitude': -9.1339903}",[],,"{'address1': 'Pça. Francisco Sá Carneiro, 4', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1000-159', 'country': 'PT', 'state': '11', 'display_address': ['Pça. Francisco Sá Carneiro, 4', '1000-159 Lisbon', 'Portugal']}",+351210461337,+351 21 046 1337,1599.479427251879
KKrjlxdUl1449alcrPGPNA,the-house-lisboa-2,The House,https://s3-media2.fl.yelpcdn.com/bphoto/_8824CDOCEK3WAm6xRicUA/o.jpg,False,https://www.yelp.com/biz/the-house-lisboa-2?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,2,"[{'alias': 'bedbreakfast', 'title': 'Bed & Breakfast'}]",3.0,"{'latitude': 38.71216, 'longitude': -9.1594}",[],,"{'address1': 'Travessa do Pinheiro, 11', 'address2': '', 'address3': None, 'city': 'Lisbon', 'zip_code': '1200-763', 'country': 'PT', 'state': '11', 'display_address': ['Travessa do Pinheiro, 11', '1200-763 Lisbon', 'Portugal']}",+351215947949,+351 21 594 7949,2789.9758680250497
-jRm0HZitHkgIeWpY6gf7g,residencial-valentina-lisboa,Residencial Valentina,https://s3-media1.fl.yelpcdn.com/bphoto/cgOWAOFa-7-4NcmXbf7vaw/o.jpg,False,https://www.yelp.com/biz/residencial-valentina-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,2,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.5,"{'latitude': 38.7113304, 'longitude': -9.1531401}",[],,"{'address1': 'Calç. da Estrela, 27 1º', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1200-661', 'country': 'PT', 'state': '11', 'display_address': ['Calç. da Estrela, 27 1º', '1200-661 Lisbon', 'Portugal']}",+351213975670,+351 21 397 5670,2789.5520347542683
103gRKjPOy6WSukh-i24SQ,lar-pascoal-de-melo-lisboa,Lar Pascoal de Melo,https://s3-media4.fl.yelpcdn.com/bphoto/D-KNL8sDkEFzqOYoUje0Mg/o.jpg,False,https://www.yelp.com/biz/lar-pascoal-de-melo-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.0,"{'latitude': 38.7315407, 'longitude': -9.1399403}",[],€€,"{'address1': 'R. Pascoal de Melo, 127 B-1', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1000-232', 'country': 'PT', 'state': '11', 'display_address': ['R. Pascoal de Melo, 127 B-1', '1000-232 Lisbon', 'Portugal']}",+351213577639,+351 21 357 7639,1093.7089271877016
mIpX6YzHIdsBasRKE39URw,empire-lisbon-hotel-lisboa,Empire Lisbon Hotel,https://s3-media4.fl.yelpcdn.com/bphoto/8lry3dnTdxPxETrFQNMg9A/o.jpg,False,https://www.yelp.com/biz/empire-lisbon-hotel-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,2,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.5,"{'latitude': 38.732373, 'longitude': -9.134264}",[],,"{'address1': 'Av. Almirante Reis, 130', 'address2': '', 'address3': None, 'city': 'Lisbon', 'zip_code': '1150-023', 'country': 'PT', 'state': '11', 'display_address': ['Av. Almirante Reis, 130', '1150-023 Lisbon', 'Portugal']}",+351218100400,+351 21 810 0400,1511.7621181873212
pX8HygTFVygCY2D06Z1GxA,sana-reno-hotel-lisboa,SANA Reno Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/lQ8vOji_E3lMmLsbFucihw/o.jpg,False,https://www.yelp.com/biz/sana-reno-hotel-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,2,[],4.5,"{'latitude': 38.7348869, 'longitude': -9.1508473}",[],,"{'address1': 'Avenida Duque Ávila 195-197', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1050-000', 'country': 'PT', 'state': '11', 'display_address': ['Avenida Duque Ávila 195-197', '1050-000 Lisbon', 'Portugal']}",,,164.52468661448003
BAkLHeoo9Q2Zws0s8XzfoQ,vip-executive-picoas-hotel-lisboa,VIP Executive Picoas Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/KHON141Yv3zRFNDOtShOkg/o.jpg,False,https://www.yelp.com/biz/vip-executive-picoas-hotel-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,3,"[{'alias': 'hotels', 'title': 'Hotels'}]",5.0,"{'latitude': 38.731832, 'longitude': -9.149708}",[],,"{'address1': 'R. Filipe Folque, 12', 'address2': '', 'address3': None, 'city': 'Lisbon', 'zip_code': '1069-191', 'country': 'PT', 'state': '11', 'display_address': ['R. Filipe Folque, 12', '1069-191 Lisbon', 'Portugal']}",+351210513200,+351 21 051 3200,515.0054224500651
nZlPNKzqWLQ3649X6Y-4yg,hotel-lis-lisboa,Hotel Lis,https://s3-media2.fl.yelpcdn.com/bphoto/1b7SyetcxLBafIwr0i8QRQ/o.jpg,False,https://www.yelp.com/biz/hotel-lis-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,4,"[{'alias': 'hotels', 'title': 'Hotels'}]",2.0,"{'latitude': 38.712164, 'longitude': -9.13682}",[],€€€,"{'address1': 'R. dos Douradores, 146', 'address2': None, 'address3': '', 'city': 'Lisbon', 'zip_code': '1100-107', 'country': 'PT', 'state': '11', 'display_address': ['R. dos Douradores, 146', '1100-107 Lisbon', 'Portugal']}",+351218805050,+351 21 880 5050,2956.170867471216
