Business ID,Reviewer Name,Review Rating,Review Text,Time Created
NA45h6CMod6216LCrYxdxw,Naldo C.,3,"Great location and great staff, the only problem was the room size and the fact that the room didn't have a fridge. The rooms are super small and for the...",2021-11-07 08:17:21
NA45h6CMod6216LCrYxdxw,Sheenal S.,4,"Affordable option close to train station and walking distance to bars, cafes, and supermarket.

Room is clean
Bathroom is very compact and showering results...",2018-12-06 09:34:55
nLJ70k-y4dpWmRetVa-KeQ,Michael A.,5,"Very nice hotel, modern, and located extremely conveniently, near excellent shopping, airport, wonderful beach promenade and metro.

Lovely and helpful...",2022-07-03 05:55:28
p-gr_PeSlDbQGzYzbhohcQ,Melinda A.,5,"the best of the best. Everyone was so warm & welcoming. The rooms were luxurious & the bed was so very comfortable & the sheets so soft! The food was fresh,...",2022-10-19 13:55:31
p-gr_PeSlDbQGzYzbhohcQ,Pierre C.,5,"The hotel is located in an automotive restricted area. If you drive, obtain access information from the front desk. This caused a little confused which had...",2018-09-02 12:08:26
bSR868URbwvXnE6VO9VCrQ,Dany H.,5,"This is the best cocktail bar around. I am told it is also a great hotel but even if you don't stay here for a night, stay here for an evening. The...",2023-10-22 10:12:30
rGRwkM0PPRKTgvFHagdpVw,Bill C.,5,"Spacious contemporary apartment with loads of storage space, and could sleep 4 easily. 

Outlets have USB jacks on them as well as typical European power...",2023-11-23 02:17:13
rGRwkM0PPRKTgvFHagdpVw,Paul W.,5,"You can't go wrong in these stunning apartments.   They are each well-outfitted with all you need to make your stay pleasant, including fully equipped...",2015-03-27 04:16:21
rGRwkM0PPRKTgvFHagdpVw,Wayne H.,4,"At the Lisbonaire, there's no sacrificing newness or cleanliness for prime locale.

So incredibly close to points of interest it's not even funny. Turn...",2014-07-13 19:07:33
2wk5LXoh_gwkGSKg_3YvlQ,Kaveh G.,1,"Avoid SCAM!
This hotel says they're five stars but it is rundown and aging and would not even be four stars if it was brand new. all of the pictures online...",2023-11-14 14:20:10
2wk5LXoh_gwkGSKg_3YvlQ,Dee D.,2,This maybe was a five star hotel in the 2000 today is 2024 and this hotel is nothing more than a 3 star. The hotel lacks appropriate service - no bellman -...,2024-01-13 03:44:30
2wk5LXoh_gwkGSKg_3YvlQ,Neil S.,1,"I would avoid this dump at any cost. We were advised by amex travel that it was a 5-star hotel, we reserved a suite so we could have an extra room for my...",2023-07-28 15:53:05
GB_YVgEKwhkdsuicjY4_1w,Sasha K.,2,It is not B&B any more as they lost the breakfast lease. The experience depends on who is working the front desk. One employee asked for Covid test when it...,2021-12-18 18:07:12
GB_YVgEKwhkdsuicjY4_1w,Denay W.,5,"I'd recommend this B&B to anyone staying in Lisbon. It's a small boutique style hotel located in the Chiado area. Close to the metro, as well as the main...",2017-09-04 14:50:46
GB_YVgEKwhkdsuicjY4_1w,Jason H.,5,"Wonderful location. Very friendly and accommodating staff. The rooms were surprisingly roomy. The breakfast is good, but heavy on the breads, so get the...",2016-10-25 13:10:53
9e52Aom0CwOw0zMA-CcUrg,Philip S.,4,"This property was one of several offered as a possible places to stay for a conference at the university. It is not exactly close, about a mile away. It was...",2023-09-12 16:19:09
9e52Aom0CwOw0zMA-CcUrg,Miguel O.,4,I loved this hotel everything you need it gives you. Also the room service was good and brought us an iron to iron our clothes. Anyway the experience was...,2022-08-19 15:05:18
9e52Aom0CwOw0zMA-CcUrg,Roberta D.,2,"We decided to spend four days in Lisbon after touring Sintra, Estoril and Cascais and we chose this hotel due to its five star rating. From the moment we...",2022-12-09 11:29:28
UEvbuZwOqguHoeOomEg2-w,Bas K.,1,"I would not recommend going here. 
If you decide to rent with Home2Students ask for the contract first there are some weird things in there like you have to...",2021-04-29 07:58:59
qq-Cs23bfaM-iO6q2c1mxg,Antonio A.,5,"This is a design hotel. With very modern and simple links.
However it is cosy and confortable.
The personal is very polite and helpfull. 
Breakfast with a...",2015-09-10 00:37:51
ZMcxMAFUariXIXqb8CgAqw,Chi P.,3,"I booked this hotel for our last night in Lisbon after coming back from Sintra. Having read other reviews, I wanted so much to love this hotel, but I ended...",2016-11-03 11:14:49
ZMcxMAFUariXIXqb8CgAqw,Luanne C.,5,"This B&B is gem of a find! Staff & rooms are great! Close to tram# 28 which takes you literally everywhere. If ever you're in Lisbon, this is the place to...",2013-12-22 18:40:43
FLsNYiop2cmH5rS04dFFAA,Bloss C.,5,We loved this property for our short stay in Lisbon. It is very peaceful and the staff are extraordinarily nice.  We booked a basic category of rooms but...,2019-10-18 17:49:44
FLsNYiop2cmH5rS04dFFAA,Katherine A.,5,This is a lovely boutique hotel set in a quite neighborhood within walking distance of Barrio Alto and the train station for Cascais.  They offer an...,2017-08-20 07:55:30
FLsNYiop2cmH5rS04dFFAA,Ed L.,5,"Wonderful 'palacito' of 12 rooms that felt more like staying in a private house than a hotel. The staff was caring and charming.
We took the cheapest...",2016-08-25 07:45:03
KXWAoGEVJAdNnU30iBBTvQ,Dan M.,5,"This review is for the rooftop bar sushi bar only, I have no information on the hotel as i only walked up for the view at first. 

Of the places in Lisbon...",2016-06-09 20:32:17
e65ge0YP1I8FRzRSPvA4xQ,Matt B.,4,"I stayed at Turim Alameda hotel, because it was reasonably priced, not a million miles away from the centre of town and equidistant from two metro stations...",2016-05-12 13:35:11
snieS5SgwFVI8AS4v6JZmA,Ryan H.,5,Super Artsy hotel in a fantastic location.  They took great care of our group taking up 10+ rooms and gave us good rates. The rooms are so eclectic and not...,2022-04-12 08:31:12
snieS5SgwFVI8AS4v6JZmA,MJ H.,4,"Lisbon Art Stay (maybe it used to be short stay?) is a clean and well-appointed, affordable place to stay in Lisbon with a great central location. The front...",2019-12-26 03:25:11
snieS5SgwFVI8AS4v6JZmA,Austen M.,4,"This was my first time staying in an apartment instead of a hotel and I would  certainly do it again. 
This place is perfect location wise. Walking distance...",2014-01-05 03:25:25
2br-Hru6gwn1BzVIgTIijA,Bella J.,4,"They are located right in front of the market. You take 1 step and you are already in the market. 

1. Reception: was nice.

2. Check-in: our room wasn't...",2022-12-22 12:11:45
2br-Hru6gwn1BzVIgTIijA,Cristine G.,5,"Yelp 100 Challenge 2019 - # 26/100

It's centrally located in Lisbon City Center. Just a few minutes walk from the Rossi bus stop of Aerobus which can be...",2019-10-08 05:31:47
2br-Hru6gwn1BzVIgTIijA,jeannette b.,1,"This hotel is def not a 4 star hotel. I booked this hotel through hotels.com the room looks nothing lien the pictures. The furniture is chipped, the beds...",2022-09-21 19:02:27
gaRcw3lcK5trqYwUFtVOwA,maria r g.,5,"Beautiful, comfortable hotel staff was very friendly reception area had a bottle of wine and natillas both products of portugal. Nice welcome treat.",2024-02-24 14:10:31
gaRcw3lcK5trqYwUFtVOwA,Tanya M.,5,Such a great experience at this hotel! The location was perfect and the rooms were great. But the thing that made me write this review is the friendly...,2019-09-06 16:11:24
gaRcw3lcK5trqYwUFtVOwA,Sabrina K.,1,"WORST HOTEL EVER on so many levels! Quality, room size, service, staff - all so bad! The housekeeping staff went through my daughters backpack while in the...",2018-12-29 12:44:03
EV2FHFqvMmW2j37EFDiOkw,Fatima C.,5,"It had everything we needed right in one place: breakfast, bar, restaurant, business center, great Wi-Fi and airport shuttle. Room is clean and modern. Very...",2022-02-22 21:18:26
EV2FHFqvMmW2j37EFDiOkw,Lisa E.,4,Very nice big room with big double bed and a bunk for the kids. Indoor pool and spa area and very nice breakfast. Lisbon Portela airport within 5-10 min...,2014-07-23 10:34:08
EV2FHFqvMmW2j37EFDiOkw,Emily G.,1,This has been a miserable experience since check in.  I strongly recommend anyone thinking of staying here to try somewhere else.  We arrived at 12:30pm and...,2017-07-01 05:56:38
8gynJfPXFO8RjqK1ImYsIw,Chris S.,5,"PROS

We found the property easily and reception made check-in and parking a no-hassle experience

The apartment is very central with easy access to...",2021-12-27 07:29:10
8gynJfPXFO8RjqK1ImYsIw,Cas L.,1,"Keep your belongings close!

LOCATION 
Yes, it's close to everything, but when you are looking for a place with some night life, please expect a few of...",2018-12-04 19:43:15
rHtY02rZl2GUVVHcoFUlfA,LeeAnn C.,5,"Wow, this property is an absolute dream. From booking to check out everything was easy & the team was very helpful. I wanted the ""pink room"" and put in a...",2022-03-30 11:59:01
rHtY02rZl2GUVVHcoFUlfA,Serge S.,1,"My room and the Torel Palace Hotel, sadly, were not at all what was advertised on its and other travel websites -- it was much worse -- so much so, that...",2018-07-02 06:48:42
rHtY02rZl2GUVVHcoFUlfA,Diana R.,1,Traveling to Italy and planned on spending a night here at Torel Palace. Coronavirus canceled our entire trip as US has strict restrictions on traveling...,2020-03-30 09:01:28
2O7oZ_7uhL9L09_oFJ0inA,Taylor F.,2,We got a room on the 9th floor. You have to take 3 elevators to get to the room. Very confusing!!!!! The ac in our room was broken. The bath tub is...,2019-04-19 15:48:54
OsGOl9emBSsiIEy9q2ihXA,Rajat G.,5,"Myself and my wife had an excellent stay recently at the hotel. We were celebrating our wedding anniversary and were greeted in the room by Champagne, port...",2024-01-04 07:46:29
OsGOl9emBSsiIEy9q2ihXA,Israel C.,1,Definitely not a 5 stars hotel. The room is just ok but the carpet is really dirty and stained really bad. The bed 1st price and they give you water and...,2022-07-03 16:27:27
OsGOl9emBSsiIEy9q2ihXA,Terrie V.,4,We enjoyed our stay at Dom Pedro Palace. They were very accommodating. We had a room looking out over the river. We would recommend this hotel but be...,2022-10-20 17:47:27
DJgHLPzLclLpAp-_JnE7jA,K C.,5,This hotel has the best location close to all the major attractions. The subway station is located right next to the hotel. The hotel staff are all...,2024-03-02 17:07:11
DJgHLPzLclLpAp-_JnE7jA,Colleen D.,4,"I only spent 1 night here, but I would come back if in the area again. The location is terrific. The view from our room was fantastic. The staff was...",2023-11-09 15:32:31
DJgHLPzLclLpAp-_JnE7jA,Bret B.,5,Wonderful lobby staff so interested in welcoming weary travelers.  Perfect location. Well appointed and very clean rooms.  Excellent bell and housekeeping...,2023-08-08 19:40:59
mKRIt5UqHOSDYQTNPv2BMg,Laura C.,3,I was going to give a better rating but the hotel charged my Visa $42.03 after check out. I have gone back and forth with them and they claim it's for 2...,2023-01-16 22:38:37
mKRIt5UqHOSDYQTNPv2BMg,Lee P.,4,"Unique boutique hotel situated on a beautiful tree lined street, which gave us a ""local"" feel and experience! Staff were attentive,  experienced,...",2022-10-07 22:12:54
mKRIt5UqHOSDYQTNPv2BMg,Yossi L.,5,"Check in was easy. Nice clean room, on the small side but coffee in room and balcony a plus. Breakfast is great. Location is great and centrally located....",2018-04-11 13:53:23
Ni-H5odi0iPh077OZgMrBQ,John B.,3,"From the photos I thought this hotel had real potential. It was a good value for the price, but there were some things that definitely needed attention....",2017-10-05 00:38:04
Ni-H5odi0iPh077OZgMrBQ,Pam V.,1,"Horrible service. The hotel was located in a horrible beach. It was very ugly.
The manager, Sara Correia was very unprofessional and rude to the guests. She...",2018-09-14 03:36:57
XieXK380bk1DgOMzVJrhbQ,Stefano Z.,2,"Except for being very close to my destination (the IST university), this small hotel has definitely nothing exceptional to mention.

Not very clean, in need...",2015-12-04 15:35:31
MEiBpEXNhw6FaxX1n9gQSg,Kevin H.,4,"The Turin Hotel located in downtown Lisbon, Portugal. 

Really excited about the trip to Portugal. We arrived early morning and of course the room wasn't...",2023-10-04 06:54:13
MEiBpEXNhw6FaxX1n9gQSg,Matt P.,4,This hotel is centrally located to the Downtown area of Lisbon.  It is super close to restaurants and gift shops.  It's 2 blocks away from the square.  It's...,2018-04-22 16:53:44
MEiBpEXNhw6FaxX1n9gQSg,Lori P.,2,I was very disappointed in my stay at this hotel! To begin with we paid in Advance for a room with 2 beds. 1 a full bed and the other a twin. This was more...,2018-07-10 01:30:53
94Xd6GUngQ8IB7e3ww2P4g,Lauren A.,5,"If you're headed to Lisbon, stay here! This is the best hostel I've ever stayed in- inexpensive, friendly guests, friendly staff, great location, comfy...",2016-11-23 03:03:37
Ydmp0bv8rpmHsuBcSAo_tA,Peter V.,1,I would strongly recommend that anyone looking to make a hotel booking in the Lisbon area during the COVID-19 period choose another option. This hotel does...,2021-01-21 03:27:13
Ydmp0bv8rpmHsuBcSAo_tA,Thomas K.,5,"We stayed here for three nights and were astounded at how high the quality of everything in this hotel was.  First impressions are, of course, the people...",2018-12-02 08:14:55
Ydmp0bv8rpmHsuBcSAo_tA,Moumita B.,5,"Right in the middle of Lisbon and in the most attractive area. Full of restaurants and gift shops around it, this was one of the best located hotels we have...",2015-09-09 19:00:58
o8zUAkYhk4jNNWU2n6y34w,Elizabeth P.,5,"this hostel is very nice and a great way to meet people. take the sintra trip they offer, our tour guide Joao was more of a friend for the day taking us on...",2023-09-12 00:14:28
o8zUAkYhk4jNNWU2n6y34w,Nick R.,2,"Everyone slips up, even nice hostels, hotels, and restaurants. 

While a nice place, when I arrived, I was treated very poorly tuning up and down two...",2022-09-23 09:10:17
o8zUAkYhk4jNNWU2n6y34w,Dee S.,1,"I booked this Hostel for a 6 night stay this month, & pre-paid in full. You can imagine my absolute shock when I was told, too bad for you, your booking was...",2020-05-11 18:25:00
_ZBCoK0xNKw3NkQ21XArqg,Ana W.,5,"Beautiful historic building, with elegant and hip decor. Deep blue velvet chairs set against traditional Portuguese tile work designs make a lovely...",2019-09-07 18:42:17
E3dR_DJ4ux1qBeAVIQPwOA,Frances F.,1,"Bar Tender very very rude.
Rooms air conditioning not working.
For being a tourist, this is an ok hotel.",2023-09-12 13:35:31
E3dR_DJ4ux1qBeAVIQPwOA,Lauren R.,4,"I was only in Lisbon for less than a day and needed a hotel that was close to the airport for an early morning flight.

The hotel met my needs. It was clean...",2019-02-24 05:57:11
E3dR_DJ4ux1qBeAVIQPwOA,John H.,2,This hotel makes you feel like you are in a Third World country. It is supposed to be a luxury hotel but the entire concierge needs to go through training...,2018-06-14 16:33:25
mWOUCKU7GzC7imPDWErDLA,Johnny M.,1,"Do not rent from this company.
We rented a beautiful apartment from AirBnB which was managed by FLH. The flat was on the top floor with a deck; there were...",2018-10-27 17:26:23
mWOUCKU7GzC7imPDWErDLA,Jessica C.,5,"Amazing hotel! I will definitely be recommending this hotel to any friends visiting Lisboa! Great clean room with nice bedding, robes, big bathroom and...",2017-05-22 13:18:26
mWOUCKU7GzC7imPDWErDLA,Laura M.,5,"My friend and I absolutely loved this B&B! It's in a good location, just a short walk from the main square and the central shopping area (rua da Prata etc)....",2016-01-08 02:36:21
UNBG8QgvPJJMmbKJhs70zg,Brenda H.,5,Great location and excellent staff. Super clean room with small refrigerator. Our room had a view of the park. Near the metro station blue line. 3 stops to...,2019-06-28 22:10:17
UNBG8QgvPJJMmbKJhs70zg,Michael A.,2,Checked in today with my wife. Will be here for 4 nights for a conference. The cost is 160 Euros per night. For that price i expected a better room. Its a...,2018-06-13 08:33:51
UNBG8QgvPJJMmbKJhs70zg,Morten S.,4,"I had the pleasure of staying at this hotel nights and 3 days. It was a really good hotel, some good sized rooms which were up-to-date, clean and neat...",2016-04-16 11:57:10
BExuGekqd19zjQccm4u-Cw,CJ B.,4,This place is a bit like a Peter Seller's movie in that it is incredibly beautiful and tasteful but just below the surface lies technology run amok and a...,2014-05-26 13:54:28
p6vvtvMS_vS0j5TqdwlXIw,Martin S.,4,"Great hotel. Lobby is designed very well

Rooms were very comfortable and well appointed.",2023-06-01 18:46:02
p6vvtvMS_vS0j5TqdwlXIw,Vanessa V.,5,"If you're looking for a nice place close to center of Lisbon, this is the place to go to. This boutique hotel is walking distance to everything. We had free...",2022-09-14 16:51:31
p6vvtvMS_vS0j5TqdwlXIw,Sherri G.,5,"Very cozy boutique hotel in the heart of everything 
We didn't choose this hotel it was part of our tour package which we chose not to upgrade. Very...",2021-10-20 10:18:26
PGc5eitSx0P1_8TAZrRAwQ,Thomas R.,1,"Worst hotel ever. Rooms were falling apart, staff that's far from friendly and added to this. They were renting 1 entire floor during the day. And with...",2018-10-26 12:39:08
KKrjlxdUl1449alcrPGPNA,umaidvalida,5,"An absolute find! Staying at The House was almost like being at home - but with a cooler family around :), and in paradisaic city. The rooms are cozy, the...",2010-12-01 14:39:52
KKrjlxdUl1449alcrPGPNA,tamiser,1,"Bed & Breakfast located at about 30 minutes from the center, quiet. Well, but nothing special, small room, simple breakfast (nothing home-made). Far too...",2011-06-14 01:55:15
-jRm0HZitHkgIeWpY6gf7g,Nadine F.,4,"This is a really good, basic hostel/hotel.  It's family owned and operated, and the mother and daughter were incredibly nice and helpful.  They were fine...",2017-06-11 09:14:03
103gRKjPOy6WSukh-i24SQ,Carolina C.,3,"It is cheap. I stayed for only one night. Cost me 35 euros, which is practically a steal. The staff are also very nice. But: 

1. Bathroom is shared,...",2013-12-20 07:32:55
mIpX6YzHIdsBasRKE39URw,Gatangalie S.,5,Empire Lisbon Hotel is about 15 minutes away from Lisbon airport by train and an additional 5 minutes walk. This hotel is walking distance to some really...,2018-10-01 04:41:44
BAkLHeoo9Q2Zws0s8XzfoQ,Pree R.,5,"Cute hotel with a professional ambiance and excellent service!

I spent the last week of 2023 in Portugal, and Lisbon was my entry point and ""home base"" for...",2024-01-02 18:38:40
BAkLHeoo9Q2Zws0s8XzfoQ,Krys P.,5,"We flew into Lisbon on a red-eye flight, and our standard procedure is to drop off the luggage at the hotel and then go find breakfast.  Imagine our joy...",2023-03-01 08:49:09
BAkLHeoo9Q2Zws0s8XzfoQ,Lesley O.,5,"We had an absolutely fantastic stay in Lisbon at this brand new hotel! It is absolutely lovely inside and the rooms are incredibly spacious, clean, and...",2019-07-14 21:26:26
nZlPNKzqWLQ3649X6Y-4yg,Raheem A.,3,"After having a grand time in Lagos, we headed back to Lisbon for the last leg in our trip. Unfortunately, due to its popularity and great customer service,...",2023-06-30 17:52:08
nZlPNKzqWLQ3649X6Y-4yg,Evan P.,3,"The Hotel Lis Baixa was an ok value. The location was fantastic as it was a quick walk from the water, many of the sites, and bakeries and restaurants. The...",2018-10-14 04:03:46
nZlPNKzqWLQ3649X6Y-4yg,George B.,1,"Good points:
The hotel has been beautifully renovated with modern features. 
The attached restaurant is good and open late. 
Hotel Lis is close to...",2018-10-04 03:41:49
xWszm4ZmBs64YMGesoNGLQ,David L.,4,"Nice stylish small hotel in a newer part of town. Part of a larger chain.

Located on a wide plaza-like street with no through traffic. It's shared with a...",2018-05-21 06:08:27
xWszm4ZmBs64YMGesoNGLQ,Christian W.,3,"The hotel was just adequate. My first floor room had no view, it was to the ground floor roof top and the back side of the neighboring building. Upon...",2018-05-19 13:19:49
xWszm4ZmBs64YMGesoNGLQ,Amrita A.,5,"Coming to Lisbon for the first time and only for two nights, I really did not know what to expect. SANA executive is the perfect little hotel for leisure,...",2015-07-03 16:43:36
xyGtzlJabuxCk5X9XvHGyA,Amanda S.,2,"This is a very outdated hotel. Staff friendly but the rooms are old and stained. Some rooms have a safe and air conditioning where as some dont, very...",2018-05-08 22:57:52
xyGtzlJabuxCk5X9XvHGyA,Rabid T.,4,"Stuck in Lisbon en route, after yesterday's Lisbon Airport fuel issue (no planes departing), I checked in late, and will depart early, so I'm making no use...",2017-05-11 14:54:48
xyGtzlJabuxCk5X9XvHGyA,James L.,3,"Good value for the money, but the hotel is kind of dated. The staff is friendly and the breakfast is what you would expect. Convenient to the university and...",2016-02-08 23:47:28
8JoDlYTeoyOAwdiXENngmg,Catherine W.,1,"Don't be fooled by the photos on websites. This place is old, dirty and smelly. Our room smelled like shxt upon check in we had to open the door and all...",2018-03-24 17:28:20
8JoDlYTeoyOAwdiXENngmg,Dmitriy M.,1,I DID NOT STAY AT THIS HOTEL! This is a review of this hotel's business practices. I booked this hotel 2 months in advance through Expedia. My plans changed...,2019-05-19 10:15:49
NeLujd9SRY_QKgmVbhbuKA,Alan E.,4,Three night stay end of Feb 2024.  Excellent location modern room in good condition. Elevator. Helpful staff. Good full breakfast added charge.,2024-02-23 12:15:47
NeLujd9SRY_QKgmVbhbuKA,Jen B.,5,My friend and I had to stay an extra night in Lisbon at the last minute and we were able to get a room at My Story. The gentleman at the front desk was very...,2022-05-13 14:09:31
NeLujd9SRY_QKgmVbhbuKA,Robert H.,5,"A wonderful experience at the Rossio. Staff is professional, friendly and helpful. A special thank you to Danalia. She provided exceptional service and...",2023-03-23 10:51:12
_5PSrfIqOF7I3lU6kipdOQ,Carren R.,5,We arrived today to this boutique hotel.  All staff have been amazing.  Our room has a European king so nice and comfy! The hotel is in walking distance to...,2023-02-18 17:07:14
_5PSrfIqOF7I3lU6kipdOQ,William W.,4,"Lisbon's Hotel Britania, Portuguese for ""British Hotel,"" feels like you've stepped into a 1940s ship complete with portholes, relevant decor, and paintings...",2022-06-27 14:41:34
_5PSrfIqOF7I3lU6kipdOQ,Alex M.,5,"I found this place on Yelp and boy am I glad I did.  It's got large lovely rooms, great toiletries (Molton Brown- I love you), a mini fridge, a tea set up,...",2018-11-13 07:34:40
khjtji8mBm_nzqVaNkavqg,Emily L.,5,"We had a wonderful stay. Friendly staff, comfortable and quiet rooms, and fresh breakfast delivered each morning (orange juice, baked goods, butter, jam,...",2020-01-24 02:42:20
khjtji8mBm_nzqVaNkavqg,Morris R.,5,"We had such a nice stay in this recently remodeled apartment in the heart of Lisbon. The PH unit was light-filled and thoughtfully decorated, and had great...",2019-07-07 16:02:23
khjtji8mBm_nzqVaNkavqg,Susan O.,5,Oh Lisbon! How we love you...and The Lisboans! We are already planning a return trip to this lovely country and can't imagine considering any other place to...,2019-04-12 10:01:54
AVRA4b8NoJfyGomL36aAPg,Peggy C.,4,"This is a solid basic hotel for a good price. I booked 4 nights room for 2 (1 double bed) for about €69 per night. This was my 1st visit to Lisbon, and the...",2015-06-23 12:34:56
Ocr38bEw6Y_HFfgZzQm1pQ,Evan P.,4,The Lisboa Prata Boutique Hotel is located in a fantastic location near many of the sites and stops in Lisbon. Just a few blocks from the water and close to...,2018-10-14 03:55:50
Ocr38bEw6Y_HFfgZzQm1pQ,Ruthie R.,4,Lisboa Prata Boutique Hotel is a small and quaint boutique hotel conveniented located on Rua da Prata in the Baixa neighborhood of Lisbon.  This is the...,2019-10-11 06:04:21
LoRz27RUAwGj9VWv7JFc3w,Chris K.,4,Delicious food and very attentive owner and staff. The octopus in rice is really good. We had a nice meal in this little restaurant off of the beaten path...,2019-06-16 15:10:23
MK7E3CGNm-fQ9yu193suHQ,Boon C.,5,Our first palace hotel in Portugal. We love our flexibility able to stay at this luxurious hotel. I was surprised not many people stay here. It is...,2020-04-02 12:27:34
7WvTrt8qQYCqUvz45O5N7Q,Craig Y.,5,This is a wonderful Hotel which caters to gay community. Hotel is very nice. The rooms are very nice. The pool areas are Very nice. Everything about the...,2023-07-15 03:36:19
7WvTrt8qQYCqUvz45O5N7Q,Don F.,5,I stayed at The Late Birds over the U.S. Memorial Day weekend.  I found it after a general search ( had the Sofitel Liberdade booked).   I'm so glad I...,2015-06-06 20:43:48
7WvTrt8qQYCqUvz45O5N7Q,Michael S.,5,"Had an amazing time.  Very friendly staff, modern amenities and central location.  Highly recommend",2019-12-01 00:00:21
Jx96lnmcIGUim1ZKwrC6Kw,Elizabeth L.,4,"No elevator in this seven story apartment complex, but still one of the best apartments I've stayed in. Between the outstanding location, right in the heart...",2017-06-28 00:53:29
7lduJ93g2zY6rBC94fF9Pg,Scott Y.,1,Hotel photos of the room and outside looks great but each floor carpet and lighting was very bland and it seems they just don't care after attracting...,2022-12-01 00:59:36
iARH0E8d9aTgeZi3p7gVhw,Graziela S.,5,"Great stay. Great location. Excellent service*

*lactose-free and soy milk for breakfast \o/",2014-08-16 07:45:14
iARH0E8d9aTgeZi3p7gVhw,Leo R.,5,"Recently stayed here and had a good time!  The hotel was clean and superb staff.  I like the old Hollywood inspired decor, the lobby is wide enough for...",2016-03-31 03:30:46
iARH0E8d9aTgeZi3p7gVhw,RM R.,2,"Place is clean but very depressing decor. Bed as hard as a rock. Combination of bare bones, poor decor and that awful bed make it a ""no go"" for me.  I don't...",2015-12-02 12:22:44
cYZGiVo_-Wds7eqQuEZnBg,L S.,1,"Do NOT go to this place!!! We were here, paid for bottle service and when we tried to leave the bouncer barred the door and held us hostage. Apparently he...",2016-10-14 19:07:08
dZYtbmkmPuNDd0I_F3KnPw,Matthew R.,1,"My Story Hotel Tejo is beautiful. The location is great. The staff are friendly and try to be helpful. Unfortunately, that is the good news. There is a lot...",2019-08-28 15:47:33
dZYtbmkmPuNDd0I_F3KnPw,Peter M.,5,"The hotel is modern, inexpensive and located in a terrific area of the city; convenient to the pedestrian-only areas, the river, the Market, dozens of...",2020-03-14 10:14:28
Jtf1Xj6arEiQPkpcdvDxbw,Sofia K.,1,"WARNING BED BUGS!!!!

This is another warning that this hotel has bed bugs. Please do not stay here unless you want to ruin your vacation. This has been a...",2019-06-17 04:27:43
Jtf1Xj6arEiQPkpcdvDxbw,Carla P.,5,"Definitely recommend!!

Service was impeccable. From answering a million questions to providing recommendations for travel and dining,  Goncalo at the desk...",2018-05-28 11:34:34
Jtf1Xj6arEiQPkpcdvDxbw,Aristotle R.,5,Best location. Friendly and helpful staff. It was our first time visiting Lisbon and we were very happy we chose Villa Baixa. First was because it was at a...,2021-11-01 17:36:11
E086ZFFxKD6tm-lrhsH1wg,Valerie B.,2,"We stayed just 1 night in November.  Most of the staff were really great and very helpful, especially the bell hops.  The exception to the friendly staff...",2019-01-08 11:43:47
E086ZFFxKD6tm-lrhsH1wg,Mei S.,3,The rooms feel like 3 star rather than a 4 star hotel. Walked into the room and it just smelt damp. You can see the damp on the wall under the window where...,2016-02-11 16:20:20
E086ZFFxKD6tm-lrhsH1wg,Ashley M.,4,"Good location, friendly staff.  We were emailing with the concierge before arriving.   They were great - always got back to us in a timely manner.  Free...",2014-11-07 20:13:23
WtW6jFXWwhQAYd4v_aiU2g,Chris S.,4,"-  Excellent customer service
-  Quiet Neighborhood location
- 5 minute walk to train
- Clean with stylish rooms

I would stay here again when in Lisbon.",2023-08-20 06:11:30
WtW6jFXWwhQAYd4v_aiU2g,George R.,5,"This place is truly top notch. I'm an old cynic and having read the rave reviews before arriving I was sceptical that it could be so good. 

I'm delighted...",2023-08-17 07:08:23
WtW6jFXWwhQAYd4v_aiU2g,Laura C.,5,"I cannot say enough nice things about this hotel! 
Not only were the staff friendly, helpful and professional, but they even bagged up lunch's for us on a...",2022-11-30 08:40:58
9SlpmJRZhbit0AxiEwh7Sw,Biruk M.,5,"Best location for a hostel hands down. Security is great, everyone is buzzed in so the front desk knows who is coming in. The staff... everyone was...",2019-07-12 15:00:30
9SlpmJRZhbit0AxiEwh7Sw,Cassie C.,5,I love caro and everyone who works here! They were super friendly and gave me great advice,2022-07-23 15:15:09
9SlpmJRZhbit0AxiEwh7Sw,Kirsten C.,5,"One of, if not the best hostels I've ever stayed in. Clean. Friendly. Convenient. Fantastic location. It was a bit warm in the room but that's to everyone...",2021-08-27 08:25:37
SZKSXoQTCw52QhENEXuqkQ,Marco O.,4,"I just went in for a business meeting. The interiors are very nice. They have many conference rooms, which are good for businesses to show their products. I...",2015-09-25 03:49:31
jYn0ZAdA7RGAwGkUwvN2FQ,Gloria N.,5,"This review is a couple of months overdue but I traveled with friends to Spain and Portugal right before CoViD shut the whole world down, and we stayed at...",2020-08-27 15:28:45
vqIOh4-D7iOW2oXdpRtPbg,Helen V.,5,Casa Balthazar is a dream! It is charming and located right in the heart of the Rossio neighborhood in Lisbon. The hotel is centrally located and it is...,2023-04-13 19:24:08
vqIOh4-D7iOW2oXdpRtPbg,Sophia W.,5,"A beautiful and historic hotel that has been renovated but still has that old charm. The breakfast is perfection, and so is the location. In the heart of...",2023-12-04 23:21:37
vqIOh4-D7iOW2oXdpRtPbg,Rain G.,5,"An oasis in the midst of an active world. Would return in an instance. Beautiful rooms, accommodating staff, great views from the right rooms.",2023-06-04 14:09:23
rhz2zVCARkg840TeDlpxVQ,Ted B.,5,"Everything was perfect about out stay. Room was small, but not too small, very clean and functional. The AC worked amazingly well, which was key because...",2022-09-26 08:17:36
